300	300	128
301	337	222
301	334	222
302	331	222
300	300	128
300	300	128
303	319	222
305	323	222
300	300	128
302	310	222
305	319	222
306	322	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
314	333	222
300	300	128
300	300	128
300	300	128
306	310	222
306	310	222
308	313	222
309	312	222
309	312	222
309	312	222
310	312	222
310	312	222
310	312	222
311	311	222
311	311	222
311	311	222
312	311	222
312	311	222
312	311	222
313	310	222
313	310	222
300	300	128
314	310	222
300	300	128
300	300	128
318	312	222
300	300	128
300	300	128
334	320	222
335	319	222
335	318	222
335	317	222
335	316	222
335	315	222
333	313	222
332	312	222
332	311	222
332	310	222
331	309	222
331	308	222
331	307	222
331	306	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
329	302	222
329	301	222
329	300	222
300	300	128
329	299	222
328	298	222
328	298	222
328	297	222
328	296	222
328	296	222
328	295	222
327	294	222
327	294	222
327	293	222
327	293	222
327	292	222
327	291	222
326	291	222
326	290	222
326	289	222
326	289	222
326	288	222
317	291	222
300	300	128
317	290	222
300	300	128
300	300	128
300	300	128
316	289	222
300	300	128
324	282	222
324	281	222
324	281	222
324	280	222
323	279	222
323	278	222
323	278	222
323	277	222
323	276	222
323	275	222
300	300	128
310	287	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
306	253	222
305	254	222
304	255	222
303	256	222
302	256	222
301	255	222
300	254	222
299	254	222
298	253	222
296	252	222
295	248	222
300	300	128
283	178	222
300	300	128
280	179	222
277	180	222
274	180	222
271	181	222
269	181	222
300	300	128
300	300	128
300	300	128
282	254	222
282	255	222
280	255	222
300	300	128
244	189	222
300	300	128
241	189	222
238	189	222
236	192	222
233	193	222
231	194	222
227	194	222
225	196	222
222	196	222
219	198	222
216	199	222
213	200	222
277	276	222
277	277	222
276	277	222
290	292	222
290	292	222
290	292	222
289	293	222
289	293	222
289	294	222
289	294	222
289	294	222
289	294	222
289	294	222
288	294	222
300	300	128
288	295	222
300	300	128
288	295	222
287	295	222
285	295	222
285	295	222
285	295	222
284	296	222
284	296	222
300	300	128
283	296	222
282	296	222
300	300	128
273	296	222
300	300	128
300	300	128
300	300	128
300	300	128
201	293	222
201	295	222
201	297	222
202	300	222
203	302	222
202	304	222
202	307	222
202	309	222
201	311	222
187	315	222
188	318	222
188	320	222
189	323	222
190	326	222
190	328	222
191	330	222
192	333	222
192	336	222
193	338	222
194	341	222
195	343	222
196	346	222
196	348	222
197	351	222
198	353	222
199	356	222
199	359	222
203	359	222
212	357	222
300	300	128
300	300	128
268	325	222
300	300	128
267	328	222
268	328	222
269	328	222
270	329	222
271	330	222
271	330	222
272	331	222
300	300	128
267	340	222
269	340	222
271	339	222
272	338	222
274	338	222
276	337	222
277	337	222
300	300	128
283	331	222
284	331	222
285	331	222
286	331	222
285	334	222
286	334	222
287	334	222
288	333	222
289	333	222
290	333	222
291	332	222
292	332	222
293	332	222
294	331	222
295	331	222
295	331	222
296	331	222
300	300	128
298	320	222
300	300	128
300	300	128
300	300	128
