300	300	128
300	300	128
301	333	222
300	300	128
302	334	222
303	334	222
303	333	222
304	332	222
305	332	222
305	331	222
306	329	222
306	328	222
307	327	222
307	327	222
308	326	222
308	326	222
309	325	222
309	325	222
310	324	222
310	324	222
311	323	222
311	323	222
300	300	128
300	300	128
300	300	128
313	320	222
300	300	128
314	320	222
300	300	128
314	319	222
315	319	222
315	318	222
316	318	222
316	317	222
300	300	128
317	317	222
317	316	222
318	316	222
318	315	222
318	315	222
318	314	222
320	314	222
300	300	128
320	313	222
320	313	222
321	312	222
321	312	222
321	312	222
322	311	222
322	311	222
323	310	222
323	310	222
324	309	222
300	300	128
325	308	222
300	300	128
325	308	222
326	307	222
326	307	222
326	306	222
327	305	222
327	305	222
328	304	222
329	304	222
329	303	222
329	303	222
330	302	222
331	301	222
331	301	222
332	300	222
333	299	222
334	298	222
334	298	222
333	297	222
336	296	222
337	295	222
338	294	222
336	293	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
340	274	222
300	300	128
338	273	222
300	300	128
337	273	222
337	272	222
337	270	222
337	267	222
337	266	222
300	300	128
340	262	222
389	211	222
387	209	222
384	208	222
300	300	128
382	206	222
379	204	222
377	202	222
332	255	222
330	256	222
329	255	222
328	254	222
328	253	222
327	252	222
327	249	222
358	184	222
355	183	222
353	181	222
300	300	128
350	179	222
348	177	222
345	174	222
343	173	222
340	171	222
338	169	222
335	166	222
332	164	222
329	162	222
326	164	222
305	261	222
304	262	222
303	262	222
302	263	222
301	264	222
300	265	222
300	267	222
299	268	222
298	268	222
297	269	222
297	270	222
296	270	222
295	271	222
295	272	222
294	271	222
294	272	222
293	273	222
293	276	222
293	276	222
292	276	222
291	276	222
291	276	222
290	276	222
288	272	222
244	186	222
300	300	128
242	188	222
300	300	128
240	190	222
300	300	128
238	193	222
236	195	222
234	197	222
232	199	222
230	201	222
228	204	222
227	206	222
225	208	222
223	210	222
221	212	222
219	214	222
217	216	222
216	218	222
214	221	222
212	223	222
211	225	222
209	226	222
207	229	222
205	230	222
204	233	222
202	235	222
200	237	222
198	239	222
196	241	222
197	245	222
210	257	222
300	300	128
256	282	222
300	300	128
258	286	222
300	300	128
258	287	222
300	300	128
243	285	222
245	287	222
300	300	128
248	289	222
249	290	222
251	292	222
253	293	222
300	300	128
245	297	222
300	300	128
257	299	222
300	300	128
258	301	222
300	300	128
300	300	128
275	303	222
276	303	222
293	301	222
282	303	222
290	302	222
283	304	222
283	304	222
300	300	128
284	304	222
300	300	128
300	300	128
268	312	222
300	300	128
300	300	128
257	319	222
257	320	222
300	300	128
300	300	128
277	313	222
300	300	128
277	313	222
278	314	222
278	314	222
293	305	222
300	300	128
293	305	222
300	300	128
293	305	222
300	300	128
300	300	128
292	308	222
292	308	222
293	308	222
293	308	222
293	309	222
293	309	222
294	309	222
294	309	222
294	309	222
294	309	222
295	309	222
295	310	222
295	310	222
295	310	222
295	310	222
295	310	222
296	310	222
296	310	222
296	311	222
297	311	222
297	311	222
297	311	222
297	311	222
297	311	222
298	311	222
300	300	128
298	312	222
300	300	128
300	300	128
298	318	222
300	300	128
300	300	128
299	317	222
