300	325	222
300	300	128
300	300	128
307	429	222
300	300	128
310	429	222
313	430	222
316	431	222
319	432	222
306	334	222
307	333	222
308	333	222
308	332	222
309	332	222
309	329	222
310	329	222
310	328	222
311	327	222
311	326	222
312	325	222
312	325	222
312	324	222
313	324	222
313	323	222
314	322	222
314	321	222
314	321	222
315	321	222
315	320	222
315	319	222
314	316	222
314	315	222
314	315	222
314	314	222
315	314	222
315	314	222
316	314	222
300	300	128
300	300	128
336	328	222
300	300	128
338	328	222
300	300	128
403	369	222
300	300	128
403	366	222
404	363	222
405	360	222
406	357	222
407	355	222
407	352	222
408	349	222
409	346	222
410	344	222
410	341	222
411	338	222
413	336	222
412	333	222
413	331	222
414	328	222
415	325	222
416	323	222
417	320	222
417	317	222
418	315	222
419	312	222
420	309	222
410	306	222
401	303	222
348	298	222
300	300	128
348	297	222
366	294	222
300	300	128
344	294	222
344	293	222
358	290	222
355	289	222
360	287	222
357	286	222
352	286	222
352	285	222
350	284	222
347	283	222
345	283	222
343	282	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
306	294	222
300	300	128
311	291	222
300	300	128
310	291	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
318	276	222
318	276	222
317	276	222
316	275	222
315	276	222
315	275	222
300	300	128
300	300	128
300	300	128
304	289	222
300	300	128
304	288	222
304	286	222
304	286	222
303	286	222
303	286	222
303	286	222
303	286	222
302	286	222
302	286	222
302	286	222
301	286	222
301	286	222
301	286	222
300	286	222
300	286	222
300	286	222
299	286	222
299	286	222
299	285	222
300	300	128
300	300	128
298	285	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
295	282	222
300	300	128
300	300	128
300	300	128
290	268	222
289	267	222
288	267	222
287	267	222
286	267	222
285	266	222
285	267	222
284	268	222
284	269	222
284	270	222
284	273	222
284	274	222
284	275	222
300	300	128
300	300	128
283	277	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
281	281	222
281	282	222
281	283	222
281	283	222
281	284	222
281	285	222
300	300	128
280	286	222
280	286	222
280	287	222
279	287	222
279	288	222
279	288	222
279	289	222
279	289	222
279	290	222
278	290	222
278	291	222
278	291	222
278	293	222
285	295	222
300	300	128
278	293	222
277	294	222
277	295	222
277	295	222
277	296	222
277	296	222
277	297	222
276	297	222
276	298	222
276	298	222
276	299	222
276	299	222
276	300	222
275	300	222
275	301	222
275	301	222
275	302	222
275	302	222
275	303	222
300	300	128
274	304	222
300	300	128
274	306	222
274	306	222
273	307	222
273	308	222
273	308	222
273	309	222
272	310	222
272	311	222
272	312	222
272	312	222
271	313	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
275	334	222
278	332	222
278	333	222
279	334	222
300	300	128
240	410	222
300	300	128
243	411	222
277	348	222
279	347	222
280	347	222
282	346	222
300	300	128
262	416	222
300	300	128
265	416	222
268	417	222
288	349	222
290	348	222
291	348	222
292	349	222
297	325	222
297	324	222
298	324	222
298	324	222
299	325	222
