300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
316	352	222
317	350	222
318	349	222
318	347	222
300	300	128
300	300	128
351	411	222
353	410	222
356	410	222
325	345	222
326	345	222
300	300	128
328	343	222
329	342	222
300	300	128
300	300	128
332	340	222
300	300	128
300	300	128
386	397	222
389	396	222
392	394	222
395	393	222
319	317	222
320	316	222
320	316	222
321	316	222
321	315	222
322	315	222
324	316	222
323	315	222
323	313	222
323	312	222
323	312	222
322	311	222
322	310	222
322	310	222
322	309	222
322	308	222
322	308	222
322	307	222
322	307	222
322	306	222
322	305	222
322	305	222
323	304	222
323	304	222
323	303	222
323	303	222
324	302	222
324	302	222
326	302	222
328	301	222
328	300	222
326	300	222
325	299	222
325	298	222
326	298	222
326	297	222
327	297	222
300	300	128
300	300	128
300	300	128
423	280	222
422	277	222
420	274	222
419	272	222
418	269	222
417	267	222
416	264	222
414	262	222
413	259	222
412	256	222
411	254	222
410	251	222
409	249	222
408	246	222
407	244	222
406	241	222
405	238	222
404	236	222
403	233	222
397	234	222
387	237	222
340	268	222
300	300	128
335	269	222
334	269	222
300	300	128
300	300	128
346	253	222
342	254	222
339	256	222
340	253	222
300	300	128
300	300	128
300	300	128
335	250	222
300	300	128
300	300	128
307	286	222
300	300	128
305	289	222
300	300	128
300	300	128
320	255	222
320	254	222
300	300	128
300	300	128
311	266	222
310	266	222
309	267	222
308	267	222
307	267	222
306	268	222
306	268	222
305	269	222
304	269	222
300	300	128
300	300	128
300	288	222
300	288	222
299	288	222
299	286	222
299	286	222
298	286	222
298	287	222
298	287	222
297	287	222
297	287	222
297	287	222
296	288	222
296	288	222
296	288	222
296	288	222
295	288	222
295	288	222
295	288	222
295	288	222
295	289	222
294	289	222
294	289	222
294	289	222
300	300	128
300	300	128
293	289	222
293	289	222
300	300	128
300	300	128
293	290	222
300	300	128
300	300	128
300	300	128
300	300	128
288	286	222
300	300	128
288	287	222
300	300	128
300	300	128
288	288	222
300	300	128
300	300	128
300	300	128
275	281	222
275	281	222
274	281	222
274	282	222
273	282	222
272	283	222
272	283	222
271	284	222
300	300	128
300	300	128
272	287	222
273	288	222
274	289	222
275	290	222
275	291	222
300	300	128
275	292	222
300	300	128
300	300	128
276	294	222
300	300	128
277	295	222
300	300	128
277	297	222
277	297	222
278	298	222
278	298	222
278	299	222
278	299	222
278	300	222
278	300	222
279	301	222
279	301	222
279	302	222
279	302	222
279	303	222
280	303	222
280	304	222
280	304	222
280	304	222
280	305	222
280	305	222
281	306	222
281	306	222
281	307	222
281	307	222
281	307	222
281	308	222
282	308	222
282	309	222
282	309	222
282	310	222
300	300	128
282	310	222
283	311	222
283	311	222
283	312	222
300	300	128
283	312	222
283	313	222
284	314	222
284	314	222
284	314	222
284	315	222
284	315	222
285	316	222
285	316	222
285	317	222
285	317	222
285	318	222
286	319	222
286	319	222
286	320	222
286	320	222
287	321	222
287	322	222
287	322	222
287	323	222
288	324	222
288	325	222
288	325	222
289	326	222
289	327	222
289	328	222
290	329	222
290	330	222
290	331	222
300	300	128
291	334	222
292	335	222
292	337	222
293	338	222
293	340	222
294	343	222
295	342	222
300	300	128
300	300	128
299	312	222
300	300	128
