300	316	222
300	316	222
301	317	222
301	317	222
302	317	222
302	317	222
302	317	222
303	317	222
303	317	222
303	317	222
304	317	222
304	317	222
305	317	222
305	318	222
306	318	222
306	317	222
306	316	222
306	315	222
306	314	222
307	314	222
307	313	222
307	313	222
307	312	222
307	312	222
307	311	222
307	311	222
307	310	222
307	310	222
307	309	222
308	309	222
308	309	222
308	308	222
308	308	222
308	307	222
308	307	222
308	307	222
308	306	222
308	306	222
308	306	222
308	306	222
308	305	222
308	305	222
308	305	222
308	305	222
308	304	222
308	304	222
308	304	222
308	303	222
308	303	222
308	303	222
308	303	222
308	303	222
308	302	222
308	302	222
308	302	222
308	302	222
308	302	222
308	301	222
308	301	222
308	301	222
308	301	222
308	301	222
309	300	222
309	300	222
309	300	222
309	300	222
309	300	222
309	299	222
309	299	222
309	299	222
309	299	222
309	298	222
309	298	222
309	298	222
309	298	222
309	298	222
309	297	222
309	297	222
309	297	222
309	297	222
309	296	222
309	296	222
309	296	222
309	296	222
309	295	222
310	295	222
310	295	222
310	294	222
310	294	222
310	294	222
310	293	222
310	293	222
310	293	222
310	293	222
310	292	222
310	292	222
310	291	222
311	291	222
300	300	128
310	290	222
310	290	222
310	290	222
309	290	222
309	290	222
308	290	222
308	290	222
308	290	222
307	290	222
307	290	222
307	290	222
306	290	222
306	289	222
306	289	222
305	290	222
305	290	222
305	289	222
304	289	222
304	289	222
304	289	222
304	289	222
304	289	222
303	289	222
303	289	222
303	289	222
303	289	222
302	289	222
302	289	222
302	289	222
302	289	222
301	289	222
301	289	222
301	289	222
300	289	222
300	289	222
300	289	222
300	289	222
300	289	222
299	289	222
299	288	222
299	288	222
299	288	222
298	288	222
298	288	222
298	288	222
298	288	222
297	288	222
300	300	128
297	288	222
300	300	128
297	288	222
300	300	128
296	290	222
296	291	222
296	291	222
296	292	222
296	292	222
296	293	222
296	293	222
296	293	222
296	293	222
296	294	222
296	294	222
296	294	222
300	300	128
296	294	222
300	300	128
296	294	222
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
300	300	128
278	311	222
300	300	128
278	311	222
278	312	222
278	313	222
300	300	128
278	314	222
278	315	222
278	316	222
277	317	222
277	318	222
277	318	222
277	319	222
277	321	222
276	322	222
276	323	222
276	324	222
275	326	222
275	328	222
274	329	222
274	331	222
273	333	222
273	335	222
272	338	222
272	340	222
271	343	222
270	347	222
269	351	222
292	315	222
292	315	222
293	315	222
293	315	222
294	315	222
294	315	222
294	315	222
295	315	222
295	315	222
296	316	222
296	316	222
296	316	222
296	316	222
297	316	222
297	316	222
298	316	222
298	316	222
299	316	222
299	316	222
299	316	222
299	316	222
